type,author,text
comment,@robertkusuma528,"1:25 itu tuh daftar produknya, biasanya yg kenyel kenyel manis enak😊"
comment,@faizacho718,"Kacaunya halal tapi ada babinya...
Manyoritas rasa minoritas...
Sudah tidak ada perlindungan konsumen"
comment,@delapan1-9,🎉babe Haikal harus menindak perusahaan nakal jika tidak mendapatkan keuntungan dari kasus ini 🎉 jika dibiarkan atau adanya pemaafan akan ditiru pengusaha lain ?🎉 kepala Bpjph harus melaporkan🎉 produsen ke pihak berwajib 🎉 kecuali ada tangan dibawah meja
comment,@afritallo,Indonesia darurat manusia yang jujur manusia yang baik
reply,@VendyOey,Saya pak termasuk yg sedikit😂😂sy jualan online tulis non halal boleh di cek di bakmi ayam Miki glodok di shopeeeeeeee😂😂😂kasih tau temen yg makan non halal untuk cobain ya pak😂😂
reply,@albuequerque,"USUL :
SEBAIKNYA RESTO YANG TIDAK HALAL DITULIS ""NON HALAL"" YANG HALAL TIDAK PERLU DITULIS KARENA DI INDO MAYORITAS MAKAN HALAL"
reply,@kuswandi1370,Botol air mineral aja isinya BBM 😂😂😂
reply,@afritallo,@@VendyOey 😁😁👍
reply,@trycool440,​@@albuequerquerugi dunk nt yg bikin sertifikat nya sedikit dan nt cuannya sedikit yg masuk kantong... 😂😂😂😂😂😂
comment,@antokurniadi5586,Tuh bpom urus mie formalin. Baso boraq.. Tangkap2 in dong
comment,@ilusinasi,"sertifikat halal itu tidak dibutuhkan. yang dibutuhkan adalah sertifikat haram. biar tahu mana yang haram.
kasih label non halal biar jelas"
comment,@black_and_white10,"Astagfirullahalazim. Knp baru ketahuan, apa tidak di periksa ?"
comment,@sori4086,"Mayoritas varian marshmallow ternyata, produk impor kah? Jrg2 ada marshmallow buatan dlm negri"
comment,@zepirothhong3160,"Normal di negara konoha. Label kemasan & isi bisa jauh beda. Minyak goreng aja bisa disunat volume & dioplos. Pertamax juga sama, dioplos. 😂"
reply,@ahmadarif8405,Di negara Konoha ini jgan kn produk haram jdi halal kukum aja bisa di beli yg bnyk duit
reply,@yudhakusuma5625,Kearifan lokal warisan budaya nusantara itu sudah terjadi sejak tahun 70 an 80 an sudah marak..bensin dioplos minyak tanah salah satu contohnya
reply,@narti2383,Pejabat2 konoha lebih takut  makanan haram ketibang Tuhan nya 🤣🤣🤣🤣
reply,@ElisFaridaAryani,Mulai dari ijazah palsu🤭😂
reply,@imambaehaqi2883,Minyak goreng yg di sunat harusnya berlebel haram😂
comment,@indraabi9540,Betapa tidak bermanfaat nya MUI
reply,@alvionitalee1307,duit  haram  yummy jg
reply,@febrinaldo3867,"Apa hubungannya dg MUI, sertifikat halal bukan mui lagi yg mengeluarkan"
reply,@mfaizin4976,Bukan kerja muu masalah halal haram sekarang
reply,@SubiyantoJoko123,"Apa kaitannya, sekarang yg berwenang dan bertugas mengeluarkan sertifikat halal bukan MUI boss"
reply,@AakAsep-rb5vk,"Sejak logonya berubah jadi wayang, gk ada hubungannya dg MUI lg, Bos. Yg ngurus udah beda, makanya sering update berita..."
comment,@subatsaozora6970,Ko bisa keluar logo halal? Harman saya
comment,@nicotan132,Berita ini lebih bikin panik mayoritas masyarakat indonesia daripada korupsi. Hm
comment,@marvella841,Banyak Vitamin nya dan Bergizi tinggi
reply,@Nickent1000,"Untukmu semua,aku gak marah🤣🤣🤣🤣"
comment,@anursanaah2429,siapa yg bikin cap halal karena amplop
comment,@UmiSitikhaeriah,Sidak pk ustaz haekal pabrik nya jgn kssh pruduksi lagi
comment,@kingjhon145,yg lebih haram yg memakan uang rakyat karna banyaknya korupsi saat ini ujung2nya rakyat juga yg sengsara
reply,@aross5183,Loh anda ko mnyangkutkan dg korupsi
reply,@syariefdirgantara628,"Kalo soal Haram gk ada urusan pake istilah  ""mendang-mending"" .  Makanan Haram & uang haram (hasil korupsi/nipu) itu sama haramnya dua2nya juga.  Gak ada mending2an satusama lainnya."
reply,@trihandayani3126,Bener bangeeeet​@@syariefdirgantara628
comment,@ahmadhalim2526,"Apa guna ny logo halal , bubarkan saja lembaga itu"
reply,@syariefdirgantara628,"Logo & sertifikasi halal itu sejak era kedua Jokowi lalu sdh ada dibawah kementrian Agama (dibawah Menteri si Yaqut banser).
Emang bisa mo bubarin kementrian Agama??"
reply,@hidupku-x1r,Bukan lembaga nya yg dibubarkan. Tapi PERUSAHAANNYA DITUTUP KARENA MELANGGAR ATURAN
comment,@srimulyani8241,"Kok bisa ?????...ya bisalah ,apa sih yg ga bisa  ???"
comment,@belajaranime693,"Inilah akibatnya klo dikelola kemenag, mending balik ke mui"
reply,@ihdinashirotolmustaqiim4741,Makanya skg di ekspos sm badan halal nasional. Udah lepas dr kemenag
reply,@albuequerque,"USUL :
SEBAIKNYA RESTO YANG TIDAK HALAL DITULIS ""NON HALAL"" YANG HALAL TIDAK PERLU DITULIS KARENA DI INDO MAYORITAS MAKAN HALAL"
comment,@adzraluthfia4677,"Biar masyarakat tahu,tolong sebutin nama produknya,agar kita tdk mengkomsumsi lg🙏🙏"
reply,@ifahdulwahid3033,Simak sampai habis semua produk dimunculkan koq.. makanan jenis marshmellow
comment,@arfasanz,auditor halal dll wajib dipecat
comment,@kingsfixsolo3720,"halal haram
hanya soal sogokan?"
comment,@surabayacctv6728,"tinggal label kalal nya dari siapa,kalau dari MUI kita masih percaya,tapi sertifikasi dari pemerintah biasanya kadang kadang  eng ing eng"
comment,@nanisuswatini3557,Produk apa aja?
reply,@afandinurdin7647,"Divideo sudah ada, biasakan menonton sampai selesai"
comment,@lareklaten8111,Yang dosa bukan yg beli dan makan.
comment,@ompuompusunggu6207,Produk apa saja.. kq tdk disebutin
reply,@BHzicHasHatu,"maaf bu,apakah anda tunanetra ? soalnya di video udah ditampilin lho produknya!"
reply,@KoBo-Kun,klo nonton video jgn cuma diskip2 ato cuma baca kolom komentar doank?
reply,@kasbisaja,1:20
reply,@agilhendro8972,"Ternyata Indonesia ga cuma darurat membaca, darurat nonton sampe akhir dan sukanya cuma video potongan-potongan😢"
reply,@effendieffendi6782,Ah ! Pantesan....dari profil nya ternyata...udah deeehhh Bu ??? ini urusan yang berusaha jangan sampai makan produk makanan HARAM 🤣
comment,@jeffryp73,yang gak halal itu   yang di bayarrr yaaa
comment,@baguscatur7852,Yang menanggung dosanya yang menghalalkan. Pertanyaannya siapa yang berwenang mengeluarkan serifikat halal?
reply,@syariefdirgantara7670,"Sejak era Jokowi lalu, sertifikasi & label halal sdh diambilalih oleh Kementrian Agama (dibawah Menteri Agama nya si Yaqut Banser)."
comment,@paulkaranata6601,Kalau makanan berformalin kenapa jarang ya beritanya
reply,@rivaldymaulana1454,versi halalnya jamannya jokowi yg berlogo seperti wayang. ternyata haram. memang jokowi ini biang masalah negeri ini. yg halal pun jadi haram
reply,@tomycavalera6748,Formalin itu halal...hahahahah
reply,@arimurtina4745,Makanan berformalin belum masuk barang ga halal
reply,@arimurtina4745,"Sertifikasi halal yg dapatnya bayar mahal....urusan ahli agama di badan pemberi sertifikat halal dgn Allah lah, demi uang ga takut Allah"
comment,@AlSafa-m7h,"Indonesia boss... hakim aja bisa di suap, apalagi kamu 😂😂😂😂"
comment,@firman_mustaqim,Udah bener LOGO HALAL punya  MUI malah diminta KEMENAG lewat BPJPH🎉🎉😂
reply,@komarudinudin5912,Dipimpin si mul dulunya
reply,@NuryatiMutiari,Betul
comment,@SaepUdzin,Mana MUI......
reply,@ilhamimazf_,Hidup di hutan ya om? Skrg label halal dipegang MENAG bkn MUI
reply,@SaepUdzin,@ilhamimazf_  bukan msalah lebel nya nyuk... Mewakili Ummat islam se-Indonesia untuk ikut mengawasi lembaga pemerintah kusus nya di bidang makanan..paham kamu..!!!
comment,@fiatjustitia-k3r,Invetigasi khusus bila ditemukan jual beli label halal.
comment,@masrisky9970,"Betul yg ngasih Lebel halal  yakut  ,tower masjid aja mau di larang azan tdk boleh pake tower ,kemana sekarang itu orang udh melarikan diri ke Israel ....udh berafiliasi Israil, pasti mau ambil uang jatah peropokator ogama ... orang kayak gitu jadi pemimpin MUI , negara bisa runyam...gara2  yakut....🥴🤑"
comment,@dafidjunaidi7201,"akibat dari mengambil alih dari MUI, dulu MUI yg keluarkan sertifikat Halal, ketat. sekarang😢😢"
reply,@KharismaRahmadaniah,MUI ketat😂😂 kentut iya
reply,@L4ngit_biru,​@KharismaRahmadaniahmui dan sekarang sekolam😂😂
reply,@hidupku-x1r,BANYAK OWNER NAKAL DEMI KEUNTUNGAN OMSET PERUSAHAAN DAN BIAYA PRODUKSI SERENDAH RENDAHNYA
reply,@AlfaAlfa-z6r,😂😂 MUI woiiiii😂😂😂
reply,@racingmachine7193,"ketat ala paha cewek. yah tinggal daftar kasih uang sdh selesai, masa ada tes lab nya wkwkwkwk."
comment,@sopianbinruhuyat8437,Ngak aneh namanya juga indonesia yang aneh aneh sudah biasa
comment,@robyroby3374,IniKesengajaanWajibProses
comment,@HanaIta-yj5qu,Nah lho...
comment,@balihorseriding,"hati hati ada yang mau adu domba agama tertentu , mungkin agen dari intelijen asing"
comment,@HjcBerkah-rt1yn,"Mkn saja klo ada yng mngndung, biar mui yng nanggung dosa ny, yng mmberi label halal"
reply,@SubiyantoJoko123,Kewenangannya sudah diambil alih kemenag boss
comment,@adibindrianto,satu negara dengan banyak lembaga menjadi negara badut
comment,@MasAgus-ze8zh,Mau halal mau haram toh indonesia jga banyak yg korupsi makan uang rakyat yg penting keyang itukan yg mereka lakukan jdi gak usah heboh deh cari muka😂😂😂😂😂😂😂🤪🤪🤪🤪🤪🤪🤪🤪
comment,@mayangsarinusantara449,gurih
comment,@maulida610,Uang diatas Tuhan 😔
reply,@JhonyGedeTenanPilatte,Tuhan plongo plongo plongo 😅😅😅
comment,@vancarlo2123,Kok w gk heran yah
comment,@SaodahOdah-wq4gn,BPOM kok kerja apa sdh skinkecere berbahaya juga lolos sekarang bahan makanan mengandung kok bisa lolos juga
reply,@hidupku-x1r,"Bukan masalah BPOM/BPJPH KERJA NYA APA..
ini perusahaan nya yg licik.

Pas daftar pake bahan yg halal dan baik. Pas izin sudah terbit, mereka pake bahan haram demi meningkatkan omset dan biaya produksi serendah2nya.

Kasian BPOM/ BPJPH JADI KAMBING HITAM MELULU.. PADAHAL OWNER LAH YG GAK BERKOMITMEN MENJAGA PRODUK AMAN DAN HALAL.

CONTOHNYA KAYAK KRIM BERMERKURI.
PAS DAFTAR IZIN BPOM, PAKE BAHAN ALAMI. SETELAH IZIN TERBIT, MALAH PAKE MERKURI.

INI MEREKA KETIBAN APES NYA KARENA BPOM DAN BPJPH UJI SAMPLING ACAK PRODUK DIPASARAN..DAN AKHIRNYA KETAHUAN KELICIKAN PERUSAHAAN2 TSB.

JANGAN SELALU MENYALAHKAN BPOM/BPJPH.
PRODUK YG MEREKA PERIKSA SANGAT BANYAK. BISA JUTAAN PRODUK SETIAP HARINYA."
comment,@munaroh-y1u,akibat label halal bukan lagi sertifikat dari ulama MUI😮
comment,@masragil1119,Karena sertifikat bisa di perjual belikan kali.
reply,@JhonyGedeTenanPilatte,"Yg jualan sertifikat halal siapa????
Ustad ustad yg ada di ORMAS MUI 

Siapa lagi coba???"
reply,@masragil1119,@@JhonyGedeTenanPilatte karena. Penyakit cinta dunia ..kewenangan kadang jadi ladang duniawi.
comment,@SaodahOdah-wq4gn,Kok bisa lolos BPOM aneh nii audit
reply,@JhonyGedeTenanPilatte,"Apa tugas BPOM ngurusin halal??😅😅😅

Kayaknya sertifikat keluaran ORMAS MUI 😅"
comment,@EliMuntoyo-h2s,Berarti mui hanya penjual produk halal
reply,@JhonyGedeTenanPilatte,"Monopoli sertifikat halal 😅

Bisa diatur😅"
reply,@SubiyantoJoko123,"Kelamaan hidup dihutan bos, yg ngeluarin logo halal sekarang kemenag bos"
comment,@KaeriyahSaja,Pusing deh  tiba tiba  halal menjadi haram  waduh gimana nih
comment,@AMVRUMORS,Sudah pasti di bayar
reply,@JhonyGedeTenanPilatte,"ORMAS MUI bisa di bayar😅😅😅😅😅

Padahal ketua ormas MUI udah jadi wapres😅"
comment,@rizaliansyah2912,Tangkap dan tutup usaha nya ini masalah aqidah kita yg di tipu
comment,@IbnAdam-yy8qu,Cieee si haikal. Merubah dr dalam. Cieee
comment,@Donsea27_Hop,Bpom indonesia dari tahun ke tahun kinerjanya dipertanyakan..periksa siapa yang ngelolosin produk ke pasaran.
reply,@JhonyGedeTenanPilatte,Apa BPOM ngurusin sertifikat halal???😅
reply,@delapan1-9,Lah itu sudah dijelaskan babe 🎉
reply,@Cleeon,"Pengusaha nya curang, awalnya pakai komposisinya apa, setelah dapat Certificate, mereka ganti isinya"
reply,@NikolasUmambong,Jualan sertifikat halal😂
reply,@prahastu,@@JhonyGedeTenanPilatte iya sekarang bukan MUI lagi
comment,@palti710,Yg haram itu koruptor
reply,@JhonyGedeTenanPilatte,"Korupsi itu makruh😅
Kan duit nya bisa untuk menghapus dosa 😅
Bisa umroh dan haji dan dosa hilang😅

Tuhan maha PENGAMPUN 
Tenang ajah😅

Keadilan itu hanya untuk rakyat jelata

Pengampunan itu untuk org yg punya duit dan punya kuasa"
comment,@cmchannel5439,"Ulah si Yaqut, label halal 2 model.."
reply,@JhonyGedeTenanPilatte,Ketua ormas MUI nya jadi wapres kok bisa begini😅
reply,@MangKoboy99,Betul
reply,@heryatiheryati9678,"Si bakulnya di suruh kabur ya,?dana hajinya buat setoran x.😂"
comment,@joehulvana3064,"Untuk hemat anggaran mending buat stempel haram saja drpd sertifikat halal, lebih efektif hemat dan praktis"
reply,@ilhamimazf_,Terus yg gk ada stempelnya siapa yg jamin halal?
reply,@jeffryp73,ya kurang duit masuk nya
comment,@EzorassGurdani,Dibayar@
comment,@Farieddrianfariedadrian4675,"Dulu pernah ane lihat , sandal saja di labelin halal. Mungkin boleh di makan/  ready to eat😂😂😂"
reply,@IbnAdam-yy8qu,Paham ga mas halal atau ga itu bkn hanya perihal makan tp pakaian dll jg. Jgn menertawakan diri sendiri
reply,@Farieddrianfariedadrian4675,​Kulkas halal. Bisa di makan donk 😂😂😂​@@IbnAdam-yy8qu
reply,@ilhamimazf_,Kalo dvungv jgn terang²an om
reply,@kyuunspark2392,"Jangankan sandal atau kulkas, jalan raya aja dimakan."
reply,@MANU-pz7zx,"Baygon aja halal, coba liat 😅"
comment,@halimparulianparulian3799,"Tunjukkan barang barang yang mana, Jangan sembarang ngomong,"
reply,@wawansetiawan5048,"itukan ada contoh barangnya, liat sampe akhir"
comment,@tigerbladesoul5954,"Kok bisa, periksa BPOM jgn jgn ada yg disogok dan korup"
comment,@syafridalsyafridal5165,"Hal ini terjadi oleh oknum2 yg tidak bertanggung dari pengusaha yg bersangkutan dan unsur lainnya. Hal ini agar tidak terulang lagi di kemudian hari harus di usut tuntas tidak cukup hanya dengan sankai menarik produknya dari pasaran saja, namun lebih dari sanksi tersebut."
comment,@mustofafatahillah8126,Yg berwenang  memberi logo halal siapa?
reply,@munaroh-y1u,"dulunya MUI 
sekarang raja  jawa"
reply,@JhonyGedeTenanPilatte,"ORMAS MUI

ketua ormasnya jadi wapres😊😊😊😊"
reply,@JhonyGedeTenanPilatte,"Wapres nya ketua ORMAS MUI 

Ngapain aja????😅😅😅"
reply,@delapan1-9,😂 lah itu si Haikal 🎉
reply,@rayenroyin5492,​@@JhonyGedeTenanPilattelihat dulu label halalnya sekarang 2 label satunya dari MUI satunya lagi dari Pemerintah
comment,@Nusantaraberjaya-t4o,"Ya bisa aja. Coba baca sertifikat.. halal saat di keluarkan, saat diperiksa. Sesudah nya ya ndak tau, tanya kok tanya saya"
reply,@liesioeling8829,🤭😅😂🤣
